0,1,0,5000000000,0.000000
0,1,5000000000,7000000000,0.000050
0,1,7000000000,8000000000,0.000000
0,1,8000000000,9000000000,0.001147
0,1,9000000000,10000000000,0.000050
0,1,10000000000,11000000000,0.000000
0,1,11000000000,12000000000,0.000046
0,1,12000000000,13000000000,0.001147
0,1,13000000000,14000000000,0.000046
0,1,14000000000,15000000000,0.000043
0,1,15000000000,16000000000,0.000056
0,1,16000000000,18000000000,0.001147
0,1,18000000000,19000000000,0.000043
0,1,19000000000,21000000000,0.000000
0,1,21000000000,22000000000,0.002294
0,1,22000000000,23000000000,0.000000
0,1,23000000000,24000000000,0.000056
0,1,24000000000,25000000000,0.000046
0,1,25000000000,26000000000,0.000000
0,1,26000000000,27000000000,0.000050
0,1,27000000000,28000000000,0.000062
0,1,28000000000,29000000000,0.002338
0,1,29000000000,30000000000,0.000000
0,1,30000000000,31000000000,0.000050
0,1,31000000000,32000000000,0.002294
0,1,32000000000,33000000000,0.001147
0,1,33000000000,34000000000,0.000000
0,1,34000000000,35000000000,0.001194
0,1,35000000000,36000000000,0.000000
0,1,36000000000,37000000000,0.001147
0,1,37000000000,38000000000,0.000046
0,1,38000000000,39000000000,0.001147
0,1,39000000000,40000000000,0.000093
0,1,40000000000,41000000000,0.000050
0,1,41000000000,42000000000,0.000000
0,1,42000000000,43000000000,0.000046
0,1,43000000000,45000000000,0.001147
0,1,45000000000,46000000000,0.000056
0,1,46000000000,47000000000,0.001147
0,1,47000000000,48000000000,0.000000
0,1,48000000000,49000000000,0.000046
0,1,49000000000,50000000000,0.000043
1,0,0,2000000000,0.000000
1,0,2000000000,3000000000,0.000050
1,0,3000000000,7000000000,0.000046
1,0,7000000000,8000000000,0.001147
1,0,8000000000,9000000000,0.000090
1,0,9000000000,10000000000,0.000050
1,0,10000000000,11000000000,0.000000
1,0,11000000000,12000000000,0.000046
1,0,12000000000,17000000000,0.000000
1,0,17000000000,18000000000,0.001147
1,0,18000000000,20000000000,0.000046
1,0,20000000000,24000000000,0.000000
1,0,24000000000,25000000000,0.001147
1,0,25000000000,26000000000,0.000000
1,0,26000000000,27000000000,0.001197
1,0,27000000000,28000000000,0.001147
1,0,28000000000,29000000000,0.000046
1,0,29000000000,31000000000,0.000056
1,0,31000000000,32000000000,0.001194
1,0,32000000000,33000000000,0.001147
1,0,33000000000,34000000000,0.000043
1,0,34000000000,35000000000,0.000050
1,0,35000000000,36000000000,0.000093
1,0,36000000000,37000000000,0.000000
1,0,37000000000,38000000000,0.000043
1,0,38000000000,39000000000,0.000000
1,0,39000000000,40000000000,0.000046
1,0,40000000000,42000000000,0.001194
1,0,42000000000,44000000000,0.000000
1,0,44000000000,45000000000,0.001194
1,0,45000000000,46000000000,0.000043
1,0,46000000000,49000000000,0.000000
1,0,49000000000,50000000000,0.001147
0,26,0,9000000000,0.000000
0,26,9000000000,10000000000,0.000050
0,26,10000000000,14000000000,0.000000
0,26,14000000000,15000000000,0.000046
0,26,15000000000,16000000000,0.000000
0,26,16000000000,18000000000,0.001147
0,26,18000000000,21000000000,0.000000
0,26,21000000000,22000000000,0.001147
0,26,22000000000,24000000000,0.000000
0,26,24000000000,25000000000,0.000046
0,26,25000000000,26000000000,0.000000
0,26,26000000000,27000000000,0.002294
0,26,27000000000,28000000000,0.000050
0,26,28000000000,30000000000,0.000046
0,26,30000000000,31000000000,0.000056
0,26,31000000000,32000000000,0.002294
0,26,32000000000,33000000000,0.000000
0,26,33000000000,34000000000,0.000046
0,26,34000000000,35000000000,0.000096
0,26,35000000000,36000000000,0.000046
0,26,36000000000,38000000000,0.000043
0,26,38000000000,41000000000,0.000000
0,26,41000000000,42000000000,0.001190
0,26,42000000000,43000000000,0.000109
0,26,43000000000,45000000000,0.000000
0,26,45000000000,46000000000,0.001190
0,26,46000000000,49000000000,0.000000
