0,1,0,2000000000,0.000000
1,0,0,2000000000,0.000000
0,26,0,2000000000,0.000000
26,0,0,2000000000,0.000000
1,2,0,2000000000,0.000000
2,1,0,2000000000,0.000000
1,27,0,2000000000,0.000000
27,1,0,2000000000,0.000000
2,3,0,2000000000,0.000000
3,2,0,2000000000,0.000000
2,28,0,2000000000,0.000000
28,2,0,2000000000,0.000000
3,4,0,2000000000,0.000000
4,3,0,2000000000,0.000000
3,29,0,2000000000,0.000000
29,3,0,2000000000,0.000000
4,5,0,2000000000,0.000000
5,4,0,2000000000,0.000000
4,30,0,2000000000,0.000000
30,4,0,2000000000,0.000000
5,6,0,2000000000,0.000000
6,5,0,2000000000,0.000000
5,31,0,2000000000,0.000000
31,5,0,2000000000,0.000000
6,7,0,2000000000,0.000000
7,6,0,2000000000,0.000000
6,32,0,2000000000,0.000000
32,6,0,2000000000,0.000000
7,8,0,2000000000,0.000000
8,7,0,2000000000,0.000000
7,33,0,2000000000,0.000000
33,7,0,2000000000,0.000000
8,9,0,2000000000,0.000000
9,8,0,2000000000,0.000000
8,34,0,2000000000,0.000000
34,8,0,2000000000,0.000000
9,10,0,2000000000,0.000000
10,9,0,2000000000,0.000000
9,35,0,2000000000,0.000000
35,9,0,2000000000,0.000000
10,11,0,2000000000,0.000000
11,10,0,2000000000,0.000000
10,36,0,2000000000,0.000000
36,10,0,2000000000,0.000000
11,12,0,2000000000,0.000000
12,11,0,2000000000,0.000000
11,37,0,2000000000,0.000000
37,11,0,2000000000,0.000000
12,13,0,2000000000,0.000000
13,12,0,2000000000,0.000000
12,38,0,2000000000,0.000000
38,12,0,2000000000,0.000000
13,14,0,2000000000,0.000000
14,13,0,2000000000,0.000000
13,39,0,2000000000,0.000000
39,13,0,2000000000,0.000000
14,15,0,2000000000,0.000000
15,14,0,2000000000,0.000000
14,40,0,2000000000,0.000000
40,14,0,2000000000,0.000000
15,16,0,2000000000,0.000000
16,15,0,2000000000,0.000000
15,41,0,2000000000,0.000000
41,15,0,2000000000,0.000000
16,17,0,2000000000,0.000000
17,16,0,2000000000,0.000000
16,42,0,2000000000,0.000000
42,16,0,2000000000,0.000000
17,18,0,2000000000,0.000000
18,17,0,2000000000,0.000000
17,43,0,2000000000,0.000000
43,17,0,2000000000,0.000000
18,19,0,2000000000,0.000000
19,18,0,2000000000,0.000000
18,44,0,2000000000,0.000000
44,18,0,2000000000,0.000000
19,20,0,2000000000,0.000000
20,19,0,2000000000,0.000000
19,45,0,2000000000,0.000000
45,19,0,2000000000,0.000000
20,21,0,2000000000,0.000000
21,20,0,2000000000,0.000000
20,46,0,2000000000,0.000000
46,20,0,2000000000,0.000000
21,22,0,2000000000,0.000000
22,21,0,2000000000,0.000000
21,47,0,2000000000,0.000000
47,21,0,2000000000,0.000000
22,23,0,2000000000,0.000000
23,22,0,2000000000,0.000000
22,48,0,2000000000,0.000000
48,22,0,2000000000,0.000000
23,24,0,2000000000,0.000000
24,23,0,2000000000,0.000000
23,49,0,2000000000,0.000000
49,23,0,2000000000,0.000000
0,24,0,2000000000,0.000000
24,0,0,2000000000,0.000000
24,25,0,2000000000,0.000000
25,24,0,2000000000,0.000000
25,26,0,2000000000,0.000000
26,25,0,2000000000,0.000000
25,51,0,2000000000,0.000000
51,25,0,2000000000,0.000000
26,27,0,2000000000,0.000000
27,26,0,2000000000,0.000000
26,52,0,2000000000,0.000000
52,26,0,2000000000,0.000000
27,28,0,2000000000,0.000000
28,27,0,2000000000,0.000000
27,53,0,2000000000,0.000000
53,27,0,2000000000,0.000000
28,29,0,2000000000,0.000000
29,28,0,2000000000,0.000000
28,54,0,2000000000,0.000000
54,28,0,2000000000,0.000000
29,30,0,2000000000,0.000000
30,29,0,2000000000,0.000000
29,55,0,2000000000,0.000000
55,29,0,2000000000,0.000000
30,31,0,2000000000,0.000000
31,30,0,2000000000,0.000000
30,56,0,2000000000,0.000000
56,30,0,2000000000,0.000000
31,32,0,2000000000,0.000000
32,31,0,2000000000,0.000000
31,57,0,2000000000,0.000000
57,31,0,2000000000,0.000000
32,33,0,2000000000,0.000000
33,32,0,2000000000,0.000000
32,58,0,2000000000,0.000000
58,32,0,2000000000,0.000000
33,34,0,2000000000,0.000000
34,33,0,2000000000,0.000000
33,59,0,2000000000,0.000000
59,33,0,2000000000,0.000000
34,35,0,2000000000,0.000000
35,34,0,2000000000,0.000000
34,60,0,2000000000,0.000000
60,34,0,2000000000,0.000000
35,36,0,2000000000,0.000000
36,35,0,2000000000,0.000000
35,61,0,2000000000,0.000000
61,35,0,2000000000,0.000000
36,37,0,2000000000,0.000000
37,36,0,2000000000,0.000000
36,62,0,2000000000,0.000000
62,36,0,2000000000,0.000000
37,38,0,2000000000,0.000000
38,37,0,2000000000,0.000000
37,63,0,2000000000,0.000000
63,37,0,2000000000,0.000000
38,39,0,2000000000,0.000000
39,38,0,2000000000,0.000000
38,64,0,2000000000,0.000000
64,38,0,2000000000,0.000000
39,40,0,2000000000,0.000000
40,39,0,2000000000,0.000000
39,65,0,2000000000,0.000000
65,39,0,2000000000,0.000000
40,41,0,2000000000,0.000000
41,40,0,2000000000,0.000000
40,66,0,2000000000,0.000000
66,40,0,2000000000,0.000000
41,42,0,2000000000,0.000000
42,41,0,2000000000,0.000000
41,67,0,2000000000,0.000000
67,41,0,2000000000,0.000000
42,43,0,2000000000,0.000000
43,42,0,2000000000,0.000000
42,68,0,2000000000,0.000000
68,42,0,2000000000,0.000000
43,44,0,2000000000,0.000000
44,43,0,2000000000,0.000000
43,69,0,2000000000,0.000000
69,43,0,2000000000,0.000000
44,45,0,2000000000,0.000000
45,44,0,2000000000,0.000000
44,70,0,2000000000,0.000000
70,44,0,2000000000,0.000000
45,46,0,2000000000,0.000000
46,45,0,2000000000,0.000000
45,71,0,2000000000,0.000000
71,45,0,2000000000,0.000000
46,47,0,2000000000,0.000000
47,46,0,2000000000,0.000000
46,72,0,2000000000,0.000000
72,46,0,2000000000,0.000000
47,48,0,2000000000,0.000000
48,47,0,2000000000,0.000000
47,73,0,2000000000,0.000000
73,47,0,2000000000,0.000000
48,49,0,2000000000,0.000000
49,48,0,2000000000,0.000000
48,74,0,2000000000,0.000000
74,48,0,2000000000,0.000000
25,49,0,2000000000,0.000000
49,25,0,2000000000,0.000000
49,50,0,2000000000,0.000000
50,49,0,2000000000,0.000000
50,51,0,2000000000,0.000000
51,50,0,2000000000,0.000000
50,76,0,2000000000,0.000000
76,50,0,2000000000,0.000000
51,52,0,2000000000,0.000000
52,51,0,2000000000,0.000000
51,77,0,2000000000,0.000000
77,51,0,2000000000,0.000000
52,53,0,2000000000,0.000000
53,52,0,2000000000,0.000000
52,78,0,2000000000,0.000000
78,52,0,2000000000,0.000000
