run_name,algorithm,traffic_generation_rate_mbps,num_flows,num_reachable_flows,num_unreachable_flows,num_unreachable_pairs,topology_reachability,throughput_mbps,throughput_active_window_mbps,load_balance_jain,avg_delay_ms,median_delay_ms,p95_delay_ms,reachable_avg_delay_ms,reachable_median_delay_ms,reachable_p95_delay_ms,drop_rate,topology_drop_rate,congestion_drop_rate,reachable_drop_rate,completion_rate,reachable_completion_rate
tm_poisson_0_05_Mbps_with_TcpHybla_ucb,ucb,0.05,24,24,0,0,1.0,0.4356768,0.4356768,0.47787745745297094,65.75522823949579,29.7703075,118.2838305,65.75522823949579,29.7703075,118.2838305,0.09233999999999998,0.0,0.09233999999999998,0.09233999999999998,0.875,0.875
tm_poisson_0_8_Mbps_with_TcpHybla_ucb,ucb,0.8,343,343,0,0,1.0,5.9984416,5.9984416,0.735772183471785,69.8796522063854,28.6828555,199.0,69.8796522063854,28.6828555,199.0,0.12559160349854226,0.0,0.12559160349854226,0.12559160349854226,0.8542274052478134,0.8542274052478134
tm_poisson_1_6_Mbps_with_TcpHybla_ucb,ucb,1.6,672,672,0,0,1.0,9.4191848,9.4191848,0.7410375769335003,104.11490784122344,29.761946,237.696766,104.11490784122344,29.761946,237.696766,0.29916779761904766,0.0,0.29916779761904766,0.29916779761904766,0.6086309523809523,0.6086309523809523
