run_name,algorithm,traffic_generation_rate_mbps,num_flows,num_reachable_flows,num_unreachable_flows,num_unreachable_pairs,topology_reachability,throughput_mbps,throughput_active_window_mbps,load_balance_jain,avg_delay_ms,median_delay_ms,p95_delay_ms,reachable_avg_delay_ms,reachable_median_delay_ms,reachable_p95_delay_ms,drop_rate,topology_drop_rate,congestion_drop_rate,reachable_drop_rate,completion_rate,reachable_completion_rate
tm_poisson_0_05_Mbps_with_TcpHybla_spf,spf,0.05,24,24,0,0,1.0,0.46,0.46,0.013658730392692622,14.686880107977302,6.3514545,47.6390675,14.686880107977302,6.3514545,47.6390675,0.04166666666666663,0.0,0.04166666666666663,0.04166666666666663,0.9583333333333334,0.9583333333333334
tm_poisson_0_8_Mbps_with_TcpHybla_spf,spf,0.8,343,343,0,0,1.0,5.7490727999999995,5.7490727999999995,0.027543007581087464,27.547482683674875,4.9792435,51.3584775,27.547482683674875,4.9792435,51.3584775,0.1619427405247813,0.0,0.1619427405247813,0.1619427405247813,0.8309037900874635,0.8309037900874635
tm_poisson_1_6_Mbps_with_TcpHybla_spf,spf,1.6,672,672,0,0,1.0,9.1713176,9.1713176,0.0286386242743314,51.033942898315864,6.9620445,65.617862,51.033942898315864,6.9620445,65.617862,0.3176102976190476,0.0,0.3176102976190476,0.3176102976190476,0.6443452380952381,0.6443452380952381
tm_poisson_0_05_Mbps_with_TcpHybla_ucb,ucb,0.05,24,24,0,0,1.0,0.42292559999999996,0.42292559999999996,0.8021233208143708,46.65250759203379,15.473969,143.3216595,46.65250759203379,15.473969,143.3216595,0.11890500000000004,0.0,0.11890500000000004,0.11890500000000004,0.875,0.875
tm_poisson_0_8_Mbps_with_TcpHybla_ucb,ucb,0.8,343,343,0,0,1.0,5.8426768,5.8426768,0.8844709319372585,54.02120543819665,14.670255,146.8354,54.02120543819665,14.670255,146.8354,0.14829784256559764,0.0,0.14829784256559764,0.14829784256559764,0.8192419825072886,0.8192419825072886
tm_poisson_1_6_Mbps_with_TcpHybla_ucb,ucb,1.6,672,672,0,0,1.0,9.4254296,9.4254296,0.8470713232368857,91.2156763605627,15.3316015,239.6486625,91.2156763605627,15.3316015,239.6486625,0.2987031547619048,0.0,0.2987031547619048,0.2987031547619048,0.5952380952380952,0.5952380952380952
