13,68511419821,13800
13,68544014037,15180
13,68546308527,16560
13,68548602997,17940
13,68550897480,19320
13,68553191970,20700
13,68576854931,22080
13,68578860521,23460
13,68581154991,24840
13,68583449480,26220
13,68585743972,27600
13,68588038433,28980
13,68590332923,30360
13,68609695262,31740
13,68612032837,33120
13,68614370420,34500
13,68616708002,35880
13,68618585698,37260
13,68620880181,38640
13,68623174672,40020
13,68625512341,41400
13,68628768809,42780
13,68631106384,44160
13,68633443967,45540
13,68643811882,46920
13,68646149457,48300
13,68648487040,49680
13,68650824623,51060
13,68653162198,52440
13,68655499781,53820
13,68657837356,55200
13,68660174939,56580
13,68662512521,57960
13,68664850097,59340
13,68668334871,60720
13,68670672454,62100
13,68673010029,63480
13,68675347612,64860
13,68677685194,66240
13,68680022769,67620
13,68682360352,69000
13,68684697935,70380
13,68687035510,71760
13,68689373093,73140
13,68691710676,74520
13,68694048251,75900
13,68696385834,77280
13,68698723417,78660
13,68701060992,80040
13,68703398575,81420
13,68705736157,82800
13,68708073733,84180
13,68710411315,85560
13,68712748898,86940
13,68715086473,88320
13,68717424056,89700
13,68719761639,91080
13,68722099214,92460
13,68724436797,93840
13,68726774380,95220
13,68729111955,96600
13,68731449538,97980
13,68734934304,99360
13,68737271887,100740
13,68739609470,102120
13,68741947045,103500
13,68744284628,104880
13,68746622211,106260
13,68748959786,107640
13,68751297369,109020
13,68753634951,110400
13,68755972527,111780
13,68758310109,113160
13,68760647692,114540
13,68762985267,115920
13,68765322850,117300
13,68767660433,118680
13,68769998008,120060
13,68772335591,121440
13,68774673174,122820
13,68777010749,124200
13,68779348332,125580
13,68781685915,126960
13,68784023490,128340
13,68786361073,129720
13,68788698655,131100
13,68791036231,132480
13,68793373813,133860
13,68796858580,135240
13,68799196163,136620
13,68801533746,138000
13,68803871321,139380
13,68805061712,140760
13,68805104912,142140
13,68806861149,143520
13,68809198840,144900
13,68811493310,146280
13,68813830999,147660
13,68816168662,149040
13,68818506352,150420
13,69019699610,151800
13,69084856629,2760
13,70117436508,1380
13,70129689541,2760
13,70163446024,4140
13,70197203444,5520
13,70230961821,6900
13,70264721172,8280
13,70299628694,9660
13,70332242734,11040
13,70366004917,12420
13,70399768067,13800
13,70434666596,15180
13,70490710978,16560
13,70525612075,17940
13,70559366925,19320
