3,25267036946,0
3,25835742586,0
3,26142885906,1380
3,26319213052,4140
3,26378019962,5520
3,26924650856,13800
3,27204403795,15180
3,27301588657,17940
3,27327063970,19320
3,27495913650,23460
3,27758351592,27600
3,27783580151,55200
3,27882963792,115920
3,27997462865,117300
3,28348243040,125580
3,28733678268,150420
3,29449345056,165600
3,29564387192,175260
3,29766148122,178020
3,29799434208,182160
3,29852175668,187680
3,30155279194,249780
3,30329721568,320160
3,30811289201,332580
3,31326903484,351900
3,31386714365,364320
3,31833924376,372600
3,32048108916,386400
3,32145577748,393300
3,32155703929,397440
3,32188730577,398820
3,32297149506,408480
3,32318415369,426420
3,32331783548,470580
3,32395152881,471960
3,32395152881,471960
3,32395152881,471960
3,32504766507,473340
3,32602255238,476100
3,32824839065,500000
