18,79692713327,13800
18,79725628380,15180
18,79727922859,16560
18,79730217308,17940
18,79732511758,19320
18,79734806237,20700
18,79758501183,22080
18,79760795742,23460
18,79763090220,24840
18,79765384664,26220
18,79767679142,27600
18,79769973620,28980
18,79772268070,30360
18,79791966702,31740
18,79794304343,33120
18,79796642006,34500
18,79798979648,35880
18,79800552813,37260
18,79802847292,38640
18,79805141772,40020
18,79807436214,41400
18,79810519436,42780
18,79812857099,44160
18,79815194741,45540
18,79826710191,46920
18,79829047832,48300
18,79831385473,49680
18,79833723136,51060
18,79836060778,52440
18,79838398419,53820
18,79840736082,55200
18,79843073724,56580
18,79845411365,57960
18,79847749028,59340
18,79850086669,60720
18,79852424311,62100
18,79854761974,63480
18,79857099615,64860
18,79859437256,66240
18,79861774919,67620
18,79864112561,69000
18,79866450202,70380
18,79869935086,71760
18,79872272727,73140
18,79874610390,74520
18,79876948032,75900
18,79879285673,77280
18,79881623336,78660
18,79883960977,80040
18,79886298619,81420
18,79888636282,82800
18,79890973923,84180
18,79893311565,85560
18,79895649228,86940
18,79897986869,88320
18,79900324510,89700
18,79902662173,91080
18,79904999815,92460
18,79907337456,93840
18,79909675119,95220
18,79912012760,96600
18,79914350402,97980
18,79916688065,99360
18,79919025706,100740
18,79921363348,102120
18,79923701011,103500
18,79926038652,104880
18,79928376293,106260
18,79930713956,107640
18,79934198818,109020
18,79936536460,110400
18,79938874123,111780
18,79941211764,113160
18,79943549406,114540
18,79945887069,115920
18,79948224710,117300
18,79950562351,118680
18,79952900014,120060
18,79955237656,121440
18,79957575297,122820
18,79959912960,124200
18,79962250601,125580
18,79964588264,126960
18,79966925906,128340
18,79969263547,129720
18,79971601210,131100
18,79973938852,132480
18,79976276493,133860
18,79978614156,135240
18,79980951797,136620
18,79983289439,138000
18,79985627102,139380
18,79986817522,140760
18,79987068234,142140
18,79989405834,143520
18,79991743469,144900
18,79994081082,146280
18,79996418683,147660
18,79998756318,149040
18,80001093931,150420
18,80025061349,151800
18,80027454991,60720
18,80234058590,62100
